date,fin_balance_sh,fin_balance_sz,total_balance
2020-06-30,5885.4116617,2724.39,8609.8016617
2020-07-01,5934.99380417,2724.39,8659.38380417
2020-07-02,5993.89899784,2724.39,8718.28899784
2020-07-03,6061.87612076,2724.39,8786.26612076
2020-07-06,6275.56881275,2724.39,8999.95881275
2020-07-07,6404.90679043,2724.39,9129.29679043
2020-07-08,6577.5581385,2724.39,9301.9481385
2020-07-09,6698.14955947,2724.39,9422.53955947
2020-07-10,6787.35135575,2724.39,9511.74135575
2020-07-13,6939.69954893,2724.39,9664.08954893
2020-07-14,7003.04768072,2724.39,9727.43768072
2020-07-15,7030.88755528,2724.39,9755.27755528
2020-07-16,7015.64857416,2724.39,9740.03857416
2020-07-17,6968.44708851,2724.39,9692.83708851
2020-07-20,7010.56904736,2724.39,9734.95904736
2020-07-21,7014.17603825,2724.39,9738.56603825
2020-07-22,7040.25960797,2724.39,9764.64960797
2020-07-23,7080.63785728,2724.39,9805.02785728
2020-07-24,7007.15314451,2724.39,9731.54314451
2020-07-27,7032.59741449,2724.39,9756.98741449
2020-07-28,7038.51065382,2724.39,9762.90065382
2020-07-29,7095.81445856,2724.39,9820.20445856
2020-07-30,7125.9077864,2724.39,9850.2977864
2020-07-31,7151.21775818,2724.39,9875.60775818
2020-08-03,7251.37948042,2724.39,9975.76948042
2020-08-04,7256.83475209,2724.39,9981.22475209
2020-08-05,7326.90221755,2724.39,10051.29221755
2020-08-06,7346.08599055,2724.39,10070.47599055
2020-08-07,7294.9766699,2724.39,10019.3666699
2020-08-10,7326.24432487,2724.39,10050.63432487
2020-08-11,7296.71717222,2724.39,10021.10717222
2020-08-12,7265.84281714,2724.39,9990.23281714
2020-08-13,7265.45298137,2724.39,9989.84298137
2020-08-14,7230.80350545,2724.39,9955.193505449999
2020-08-17,7320.81513102,2724.39,10045.20513102
2020-08-18,7371.39287741,2724.39,10095.78287741
2020-08-19,7381.02277544,2724.39,10105.41277544
2020-08-20,7368.08467432,2724.39,10092.47467432
2020-08-21,7352.21001471,2724.39,10076.60001471
2020-08-24,7362.31596569,2724.39,10086.70596569
2020-08-25,7346.10783208,2724.39,10070.49783208
2020-08-26,7315.26000698,2724.39,10039.65000698
2020-08-27,7315.88258795,2724.39,10040.27258795
2020-08-28,7327.83678329,2724.39,10052.22678329
2020-08-31,7374.96841386,2724.39,10099.35841386
2020-09-01,7385.62557286,2724.39,10110.01557286
2020-09-02,7413.83469957,2724.39,10138.22469957
2020-09-03,7406.58070283,2724.39,10130.97070283
2020-09-04,7388.86120757,2724.39,10113.25120757
2020-09-07,7372.69953161,2724.39,10097.08953161
2020-09-08,7360.96993567,2724.39,10085.35993567
2020-09-09,7336.9106134,2724.39,10061.3006134
2020-09-10,7291.23226445,2724.39,10015.62226445
2020-09-11,7281.1176091,2724.39,10005.5076091
2020-09-14,7290.61180106,2724.39,10015.00180106
2020-09-15,7291.17519444,2724.39,10015.56519444
2020-09-16,7284.39717981,2724.39,10008.78717981
2020-09-17,7300.29382106,2724.39,10024.68382106
2020-09-18,7312.66023818,2724.39,10037.05023818
2020-09-21,7307.26552552,2724.39,10031.65552552
2020-09-22,7312.47489707,2724.39,10036.86489707
2020-09-23,7323.05245167,2724.39,10047.44245167
2020-09-24,7328.58922643,2724.39,10052.97922643
2020-09-25,7308.0178348,2724.39,10032.4078348
2020-09-28,7283.2500359,2724.39,10007.6400359
2020-09-29,7269.2842018,2724.39,9993.6742018
2020-09-30,7187.73947637,2724.39,9912.12947637
2020-10-09,7226.23954673,2724.39,9950.62954673
2020-10-12,7264.184148,2724.39,9988.574148
2020-10-13,7294.74250695,2724.39,10019.13250695
2020-10-14,7319.54188699,2724.39,10043.93188699
2020-10-15,7314.54593803,2724.39,10038.93593803
2020-10-16,7301.57187663,2724.39,10025.96187663
2020-10-19,7317.51610228,2724.39,10041.90610228
2020-10-20,7321.94798565,2724.39,10046.33798565
2020-10-21,7325.58183793,2724.39,10049.97183793
2020-10-22,7332.09692892,2724.39,10056.48692892
2020-10-23,7288.85246959,2724.39,10013.242469589999
2020-10-26,7280.64512071,2724.39,10005.03512071
2020-10-27,7284.01575575,2724.39,10008.40575575
2020-10-28,7292.3308178,2724.39,10016.7208178
2020-10-29,7302.054686,2724.39,10026.444686
2020-10-30,7265.79583483,2724.39,9990.18583483
2020-11-02,7267.61818581,2724.39,9992.00818581
2020-11-03,7282.62128568,2724.39,10007.01128568
2020-11-04,7296.38305309,2724.39,10020.77305309
2020-11-05,7313.06759721,2724.39,10037.45759721
2020-11-06,7303.0764847,2724.39,10027.4664847
2020-11-09,7365.47030957,2724.39,10089.86030957
2020-11-10,7363.48759208,2724.39,10087.87759208
2020-11-11,7351.94222361,2724.39,10076.33222361
2020-11-12,7351.55468482,2724.39,10075.94468482
2020-11-13,7357.96686341,2724.39,10082.35686341
2020-11-16,7381.05266238,2724.39,10105.44266238
2020-11-17,7381.90820752,2724.39,10106.29820752
2020-11-18,7387.24749306,2724.39,10111.63749306
2020-11-19,7379.23991149,2724.39,10103.62991149
2020-11-20,7378.6546267,2724.39,10103.0446267
2020-11-23,7426.75022714,2724.39,10151.14022714
2020-11-24,7450.84788566,2724.39,10175.23788566
2020-11-25,7461.80978294,2724.39,10186.19978294
2020-11-26,7449.73294987,2724.39,10174.12294987
2020-11-27,7434.89604691,2724.39,10159.28604691
2020-11-30,7470.6139919,2724.39,10195.0039919
2020-12-01,7496.57391509,2724.39,10220.96391509
2020-12-02,7528.28422299,2724.39,10252.67422299
2020-12-03,7539.85375607,2724.39,10264.24375607
2020-12-04,7542.58913777,2724.39,10266.97913777
2020-12-07,7568.51607868,2724.39,10292.90607868
2020-12-08,7579.76387724,2724.39,10304.15387724
2020-12-09,7545.19180325,2724.39,10269.58180325
2020-12-10,7556.49047599,2724.39,10280.88047599
2020-12-11,7536.13864795,2724.39,10260.52864795
2020-12-14,7557.09036504,2724.39,10281.480365039999
2020-12-15,7563.68148234,2724.39,10288.07148234
2020-12-16,7572.50182818,2724.39,10296.89182818
2020-12-17,7585.68721435,2724.39,10310.07721435
2020-12-18,7591.71142789,2724.39,10316.10142789
2020-12-21,7636.6423081,2724.39,10361.0323081
2020-12-22,7643.20464544,2724.39,10367.59464544
2020-12-23,7662.9095569,2724.39,10387.2995569
2020-12-24,7657.92112747,2724.39,10382.31112747
2020-12-25,7673.03833177,2724.39,10397.42833177
2020-12-28,7692.27904714,2724.39,10416.66904714
2020-12-29,7665.65014922,2724.39,10390.04014922
2020-12-30,7687.13795726,2724.39,10411.52795726
2020-12-31,7683.66961044,2724.39,10408.05961044
2021-01-04,7804.9021931,2724.39,10529.2921931
2021-01-05,7864.85232814,2724.39,10589.24232814
2021-01-06,7897.02817707,2724.39,10621.41817707
2021-01-07,7925.07228848,2724.39,10649.46228848
2021-01-08,7927.70084113,2724.39,10652.09084113
2021-01-11,7933.78564093,2724.39,10658.17564093
2021-01-12,7993.90393893,2724.39,10718.293938929999
2021-01-13,8024.44845154,2724.39,10748.83845154
2021-01-14,8027.48756831,2724.39,10751.87756831
2021-01-15,8016.16826104,2724.39,10740.55826104
2021-01-18,8050.75741296,2724.39,10775.14741296
2021-01-19,8078.54268016,2724.39,10802.93268016
2021-01-20,8112.52474957,2724.39,10836.91474957
2021-01-21,8159.92756519,2724.39,10884.31756519
2021-01-22,8154.03994518,2724.39,10878.42994518
2021-01-25,8193.91832231,2724.39,10918.30832231
2021-01-26,8160.8456963,2724.39,10885.2356963
2021-01-27,8162.37694539,2724.39,10886.76694539
2021-01-28,8145.68038845,2724.39,10870.07038845
2021-01-29,8085.30764245,2724.39,10809.697642449999
2021-02-01,8079.00109492,2724.39,10803.39109492
2021-02-02,8074.18158794,2724.39,10798.57158794
2021-02-03,8071.8997876,2724.39,10796.2897876
2021-02-04,8029.02827539,2724.39,10753.41827539
2021-02-05,7985.37947597,2724.39,10709.76947597
2021-02-08,7963.55371775,2724.39,10687.94371775
2021-02-09,7969.72031083,2724.39,10694.11031083
2021-02-10,7875.16930548,2724.39,10599.55930548
2021-02-18,7986.74299752,2724.39,10711.13299752
2021-02-19,8024.3760332,2724.39,10748.7660332
2021-02-22,8103.6045257,2724.39,10827.9945257
2021-02-23,8084.09083165,2724.39,10808.48083165
2021-02-24,8090.20164487,2724.39,10814.591644869999
2021-02-25,8091.29415626,2724.39,10815.68415626
2021-02-26,8063.06694237,2724.39,10787.45694237
2021-03-01,8101.17759809,2724.39,10825.56759809
2021-03-02,8118.73629757,2724.39,10843.12629757
2021-03-03,8121.00512664,2724.39,10845.39512664
2021-03-04,8090.64212364,2724.39,10815.03212364
2021-03-05,8062.21304478,2724.39,10786.60304478
2021-03-08,8066.17415006,2724.39,10790.56415006
2021-03-09,8022.76032864,2724.39,10747.15032864
2021-03-10,7991.46556678,2724.39,10715.85556678
2021-03-11,8003.21367759,2724.39,10727.60367759
2021-03-12,7982.67706264,2724.39,10707.06706264
2021-03-15,8005.32718804,2724.39,10729.71718804
2021-03-16,7987.52178835,2724.39,10711.91178835
2021-03-17,7995.59077424,2724.39,10719.98077424
2021-03-18,7979.38882384,2724.39,10703.77882384
2021-03-19,7971.13296291,2724.39,10695.52296291
2021-03-22,7990.80919527,2724.39,10715.19919527
2021-03-23,7978.2978059,2724.39,10702.6878059
2021-03-24,7971.66421861,2724.39,10696.05421861
2021-03-25,7948.74768272,2724.39,10673.13768272
2021-03-26,7941.26530855,2724.39,10665.65530855
2021-03-29,7950.15266755,2724.39,10674.54266755
2021-03-30,7957.73068523,2724.39,10682.12068523
2021-03-31,7970.53733339,2724.39,10694.92733339
2021-04-01,7959.49098021,2724.39,10683.88098021
2021-04-02,7941.50731478,2724.39,10665.89731478
2021-04-06,7969.54365915,2724.39,10693.93365915
2021-04-07,7999.96518343,2724.39,10724.35518343
2021-04-08,8003.40627444,2724.39,10727.79627444
2021-04-09,7998.47556152,2724.39,10722.86556152
2021-04-12,7991.61820983,2724.39,10716.008209829999
2021-04-13,7960.09150413,2724.39,10684.48150413
2021-04-14,7967.69159448,2724.39,10692.08159448
2021-04-15,7968.17584862,2724.39,10692.565848619999
2021-04-16,7960.60470679,2724.39,10684.99470679
2021-04-19,7981.63983816,2724.39,10706.02983816
2021-04-20,7993.79211818,2724.39,10718.18211818
2021-04-21,8002.09654159,2724.39,10726.48654159
2021-04-22,8013.62797628,2724.39,10738.01797628
2021-04-23,7989.1512781,2724.39,10713.5412781
2021-04-26,8006.06899865,2724.39,10730.45899865
2021-04-27,7997.8484152,2724.39,10722.2384152
2021-04-28,8010.48423429,2724.39,10734.87423429
2021-04-29,7995.93299537,2724.39,10720.32299537
2021-04-30,7933.51750738,2724.39,10657.90750738
2021-05-06,7977.16392311,2724.39,10701.55392311
2021-05-07,7979.91832859,2724.39,10704.30832859
2021-05-10,8015.40647009,2724.39,10739.79647009
2021-05-11,8024.69810548,2724.39,10749.08810548
2021-05-12,8042.77321885,2724.39,10767.16321885
2021-05-13,8052.29017067,2724.39,10776.68017067
2021-05-14,8048.00999074,2724.39,10772.39999074
2021-05-17,8070.6581916,2724.39,10795.048191599999
2021-05-18,8085.87241994,2724.39,10810.26241994
2021-05-19,8104.81964331,2724.39,10829.20964331
2021-05-20,8114.62296683,2724.39,10839.01296683
2021-05-21,8106.70237086,2724.39,10831.09237086
2021-05-24,8136.7454545,2724.39,10861.1354545
2021-05-25,8142.61003267,2724.39,10867.00003267
2021-05-26,8164.90842964,2724.39,10889.298429639999
2021-05-27,8207.29295439,2724.39,10931.68295439
2021-05-28,8219.72013714,2724.39,10944.11013714
2021-05-31,8279.53586295,2724.39,11003.92586295
2021-06-01,8324.69753416,2724.39,11049.087534159999
2021-06-02,8338.82640084,2724.39,11063.21640084
2021-06-03,8347.74042167,2724.39,11072.13042167
2021-06-04,8333.01157301,2724.39,11057.40157301
2021-06-07,8376.59288066,2724.39,11100.98288066
2021-06-08,8381.14869374,2724.39,11105.53869374
2021-06-09,8385.89270926,2724.39,11110.28270926
2021-06-10,8401.53205978,2724.39,11125.92205978
2021-06-11,8374.08440042,2724.39,11098.47440042
2021-06-15,8410.56218056,2724.39,11134.95218056
2021-06-16,8398.98644373,2724.39,11123.37644373
2021-06-17,8427.80416135,2724.39,11152.19416135
2021-06-18,8450.59995477,2724.39,11174.989954769999
2021-06-21,8481.31601893,2724.39,11205.70601893
2021-06-22,8512.73356925,2724.39,11237.12356925
2021-06-23,8518.13694053,2724.39,11242.526940529999
2021-06-24,8527.82054553,2724.39,11252.210545529999
2021-06-25,8526.21255199,2724.39,11250.60255199
2021-06-28,8581.17612067,2724.39,11305.566120669999
2021-06-29,8607.23220494,2724.39,11331.62220494
2021-06-30,8628.22810436,2724.39,11352.618104359999
